peak_amp,min_amp,peak_to_peak,mean_amp,std_amp,beat_energy,rms_value,dominant_freq,spectral_energy,low_band_power,high_band_power,rr_interval,heart_rate_bpm,Label
263.745371622714,-46.9973994086447,310.742771031359,0.225348327728633,40.7721553429519,418929.747942879,40.6921221626292,5.69169960474308,52996238.0601654,33029099.5206911,19910662.2267048,0.836111111111111,71.7607973421927,N
215.04737603787,-52.2082708170044,267.255646854874,1.46860149440801,31.5298076254762,251066.117721076,31.5016856140428,5.69169960474308,31828890.5003497,15802952.1938369,15830648.2287615,0.791666666666667,75.7894736842105,N
236.238429086353,-47.5473994977907,283.785828584144,-0.388428064640933,37.8839478047136,361706.93403954,37.8109994055382,5.69169960474308,45760754.2358243,31497191.2881486,14198966.8804201,0.788888888888889,76.056338028169,N
234.988517691366,-43.1886938969417,278.177211588308,0.19722783203893,36.3268621770087,332559.352138987,36.2555353352641,5.69169960474308,42070002.1127427,25232646.1693167,16796643.6838308,0.819444444444444,73.2203389830509,N
251.898265730097,-48.7208223333281,300.619088063425,0.285600533635657,39.8733949797577,400672.318676563,39.7955406302963,5.69169960474308,50687656.1288443,32058255.1247758,18596554.6197271,0.844444444444444,71.0526315789474,N
226.45942132092,-57.3738960607014,283.833317381621,0.978743926598542,35.2240379093886,312907.036091281,35.167978388274,5.69169960474308,39613396.6598044,25993971.0083309,13505629.8417279,0.880555555555556,68.1388012618297,N
221.027423842508,-48.0156270096354,269.043050852143,-0.976808362488674,33.6867796854579,286210.780753285,33.6343263365829,5.69169960474308,36236199.7425745,20128757.2483356,16003558.1009216,0.822222222222222,72.972972972973,N
237.55962723072,-54.6115772709065,292.171204501626,0.889866424879165,36.719581626051,339978.915197934,36.657743774651,5.69169960474308,43032675.9269487,24082478.7686942,18868014.2889413,0.777777777777778,77.1428571428571,N
232.317846350994,-48.2143813045472,280.532227655542,-0.218242972584103,35.5909086959837,319223.67140383,35.5211717418271,5.69169960474308,40383317.2676062,23216853.5817641,17120471.2074088,0.802777777777778,74.7404844290657,N
208.799110438561,-50.1774760343902,258.976586472952,1.08556058079418,32.0162172518827,258607.763883144,31.9713164357824,5.69169960474308,32751597.5709685,17870752.0083178,14770929.9488083,0.811111111111111,73.972602739726,N
219.969980669001,-47.2126265975751,267.182607266576,-0.665864135983753,34.0963599584365,293077.738015689,34.035423189415,5.69169960474308,37088518.9994648,21729266.3963061,15296907.4519369,0.797222222222222,75.2613240418118,N
235.717937774589,-47.6466378674088,283.364575641998,0.998115834384267,35.8588592942772,324288.210561835,35.8018377076982,5.69169960474308,41054337.3060101,24550502.3967637,16394927.2152267,0.836111111111111,71.7607973421927,N
224.688452507725,-52.2901120110202,276.978564518745,-0.225580604441608,34.686299838558,303204.00222767,34.6184169397405,5.69169960474308,38356934.4762491,22533089.0621107,15784903.1358495,0.830555555555556,72.2408026755853,N
214.282783019345,-47.6356530315922,261.918436050937,0.430869863896583,33.2173200846511,278101.338265176,33.1544080892976,5.69169960474308,35185758.9401475,20393119.7177934,14749550.3350484,0.825,72.7272727272727,N
220.641069859621,-45.0340046745052,265.675074534126,-0.249795074313575,34.1910354643906,294610.566931583,34.1243116267325,5.69169960474308,37270232.8276072,21864139.5736258,15373118.5858712,0.811111111111111,73.972602739726,N
256.975979457317,-49.0900180945103,306.065997551827,0.326441931391295,42.1781101797244,448333.191316556,42.095937450873,5.69169960474308,56717559.1802904,38766566.1950868,17931947.2690946,0.788888888888889,76.056338028169,N
260.845113351339,-49.8587594289578,310.703872780296,2.07767779711971,41.3483066118874,431932.116329251,41.3187798285329,5.69169960474308,54777564.2921344,35210092.2661545,19277709.0128846,0.780555555555556,76.8683274021352,N
215.350340035844,-48.1620541961675,263.512394232012,-1.19151704729073,33.442139464151,282190.113725929,33.3972445507223,5.69169960474308,35742470.0725921,21120489.4426532,14489630.6924223,0.808333333333333,74.2268041237113,N
228.979307923908,-45.1013753593063,274.080683283214,0.78530226010636,34.9144736629328,307349.183741077,34.8542523670714,5.69169960474308,38899400.2472061,22590426.5129598,16228238.9767887,0.841666666666667,71.2871287128713,N
235.063157615777,-52.5843844364267,287.647542052204,-1.09004084731117,35.8446552759679,324080.118416297,35.7903490434139,5.69169960474308,41034161.0115438,23472063.6552969,17435866.7022373,0.833333333333333,72,N
265.314509677714,-45.5365433416999,310.851053019413,2.7400346144733,44.1824092022252,493824.962085237,44.1800556868708,5.69169960474308,62709140.2055748,45269182.3804181,16953925.1693279,0.830555555555556,72.2408026755853,N
212.754249176636,-47.2622296812268,260.016478857863,-1.18175294462853,33.0019445475548,274813.667293412,32.9578523090889,5.69169960474308,34808619.2235946,19745653.9178107,14934359.9374736,0.805555555555556,74.4827586206897,N
228.044723151174,-46.6374952904137,274.682218441587,1.19185926978246,35.3397921138674,315082.422191442,35.2900137142275,5.69169960474308,39903389.053678,25555324.931912,14203437.0448943,0.777777777777778,77.1428571428571,N
217.445666411679,-45.0364731602506,262.48213957193,-0.568851294830398,33.8265363819295,288428.97875099,33.7644115769007,5.69169960474308,36496621.3551809,22477244.6881178,13966942.1142973,0.797222222222222,75.2613240418118,N
219.213600255696,-44.5913869595854,263.804987215281,1.28328679881948,34.603272906897,302158.043686066,34.5586540236901,5.69169960474308,38275697.2973453,25293885.589758,12823808.1902174,0.780555555555556,76.8683274021352,N
222.74712239418,-44.5772671018804,267.324389496061,-1.10297579833012,34.6410961202437,302709.184753576,34.5901574312817,5.69169960474308,38331635.1962597,22806938.8825806,15406616.4368082,0.791666666666667,75.7894736842105,N
245.711891197249,-48.1245698212287,293.836461018478,1.01008924928006,37.9394088377263,362986.614138701,37.8778259691996,5.69169960474308,45950460.2080288,28711028.9405679,17138353.9788634,0.855555555555556,70.1298701298701,N
243.948549569252,-47.5437376195769,291.492287188829,0.473408950487678,38.6996299555816,377467.363748838,38.6259739633826,5.69169960474308,47756789.192965,31894127.0025324,15795828.4031288,0.847222222222222,70.8196721311475,N
209.154991651977,-49.5747239636076,258.729715615585,0.200236737442183,31.9186550558194,256747.88019625,31.8561415698198,5.69169960474308,32479890.0316113,17805455.866959,14626170.8986682,0.822222222222222,72.972972972973,N
221.463464219303,-45.9557519181971,267.4192161375,-0.101480455523741,33.7855276004251,287650.998025812,33.7188443827066,5.69169960474308,36388180.6720055,20791698.5916743,15551940.4523981,0.783333333333333,76.5957446808511,N
235.95950205439,-47.2702421168474,283.229744171237,0.462740061810377,35.4378273866896,316525.756168274,35.3707498553416,5.69169960474308,40047355.7031466,22960373.7367207,17019724.2613021,0.786111111111111,76.3250883392226,N
219.54763579338,-48.9914599549972,268.539095748377,0.48768247050533,33.5607376436212,283893.596068946,33.4978965812979,5.69169960474308,35920149.6361837,20439574.7361245,15426024.6219236,0.786111111111111,76.3250883392226,N
217.130220695287,-47.8108444223333,264.94106511762,-0.197822923464727,33.8615557025061,288954.349436657,33.7951483664344,5.69169960474308,36553976.8676942,21592389.4406902,14926416.3368887,0.816666666666667,73.469387755102,N
237.472766184283,-47.2299152834119,284.702681467694,0.280378633787531,37.2147393057732,349023.967923464,37.1421778466417,5.69169960474308,44154044.8663057,26779675.1005224,17348714.401875,0.811111111111111,73.972602739726,N
231.614271015508,-49.8863778628691,281.500648878377,0.498797150789658,35.1482794911029,311384.136943743,35.0822938203674,5.69169960474308,39398054.2237347,22158276.8120651,17166744.5840697,0.85,70.5882352941177,N
220.199664561516,-49.9189563246671,270.118620886183,1.03766718572267,33.8345204234835,288755.661173001,33.7835274061776,5.69169960474308,36562048.4555128,21474868.881601,14988182.8938712,0.833333333333333,72,N
207.958002115211,-49.3030937325033,257.261095847714,-0.690334206887901,31.960999027053,257539.945632686,31.905241718894,5.69169960474308,32594053.7598429,18071321.7250337,14459794.4498482,0.811111111111111,73.972602739726,N
221.591629277431,-48.3702491753959,269.961878452827,0.394368660551592,33.7618221874517,287284.228869137,33.6973409343233,5.69169960474308,36346432.4967539,20325983.9918507,15965096.8372614,0.783333333333333,76.5957446808511,N
230.321304086101,-50.0213395031155,280.342643589216,0.400186404145627,34.5557826372995,300954.250383415,34.4897447313553,5.69169960474308,38075832.8279481,20766893.5311132,17239043.7812593,0.772222222222222,77.6978417266187,N
210.984647293507,-51.3559068052539,262.340554098761,0.640106901168355,31.9267999967014,256972.444045168,31.8700699695235,5.69169960474308,32520126.2438094,17355671.1920062,15089121.5498561,0.786111111111111,76.3250883392226,N
220.876147048645,-47.0882123394002,267.964359388045,-0.248639507168233,34.7643704895412,304573.127660535,34.6964890787161,5.69169960474308,38530470.3280681,23601275.2115207,14897769.7172488,0.802777777777778,74.7404844290657,N
232.666172133779,-46.2416543169138,278.907826450693,0.196532984369123,36.1967250202868,330180.903532081,36.1256537630892,5.69169960474308,41769118.3232491,25432309.8015502,16297952.6466778,0.841666666666667,71.2871287128713,N
240.559960596215,-49.5739336402232,290.133894236438,0.0344222183722113,37.3796567069442,352104.461130255,37.305726606903,5.69169960474308,44541251.4998195,26334737.9440301,18176739.8499861,0.825,72.7272727272727,N
217.008281641756,-48.384742098751,265.393023740507,1.95950783989037,32.2207013525469,262591.182860375,32.2166077307555,5.69169960474308,33340670.7616835,17769984.0455265,15288476.6875608,0.811111111111111,73.972602739726,N
220.228051146247,-46.6112057026081,266.839256848855,-2.47263316583119,33.9604174679099,292180.928995379,33.9833096092412,5.69169960474308,37156558.1937553,21230989.2847237,15495244.4675143,0.777777777777778,77.1428571428571,N
289.944302636291,-47.1403388289574,337.084641465248,2.64890139128661,46.7824194782541,553301.102285243,46.7649535293022,5.69169960474308,70217154.3967552,48570043.1217163,21160234.9705612,0.8,75,N
225.397734160742,-50.8369768609331,276.234711021675,-0.0652766308377331,34.1672307699474,294185.791981432,34.0997022219581,5.69169960474308,37214636.1520999,20450910.9094921,16712038.4206347,0.788888888888889,76.056338028169,N
221.136027701018,-46.8695482170895,268.005575918108,0.177664548666785,34.0715789474697,292547.853844402,34.0046412691486,5.69169960474308,37008312.6376957,21449026.6487522,15526523.7180653,0.8,75,N
244.641673031772,-44.051649766709,288.693322798481,0.964626575865239,39.3198106222684,389839.389478515,39.2538807264835,5.69169960474308,49344449.7222989,32982527.7609877,16287251.6196861,0.816666666666667,73.469387755102,N
237.22008096502,-58.5337201846391,295.75380114966,-0.0391712300046894,37.5136617459491,354633.64223202,37.4394711623585,5.69169960474308,44861204.8474105,29175501.3633619,15637992.9672439,0.858333333333333,69.9029126213592,N
222.733989719311,-47.540980106745,270.274969826056,1.06783830285542,34.1367607013514,293948.73515388,34.0859605720317,5.69169960474308,37221009.0406317,21438864.7762908,15679748.0042701,0.830555555555556,72.2408026755853,N
218.95305713738,-44.7416804898102,263.69473762719,-0.84338436258316,33.6791699805952,286020.153813932,33.6231236197992,5.69169960474308,36204295.0271839,20266801.1051898,15850489.5629239,0.786111111111111,76.3250883392226,N
245.14298444988,-49.2767698339392,294.419754283819,0.88506062083808,37.144319895289,347882.709194404,37.0814033057559,5.69169960474308,44032232.8717274,24322913.1618042,19615967.5351893,0.783333333333333,76.5957446808511,N
241.77384196702,-51.6879463133706,293.46178828039,0.26577661532225,37.4196601835936,352876.075214357,37.3465807766778,5.69169960474308,44641084.1236029,25905291.073708,18705704.0576724,0.791666666666667,75.7894736842105,N
216.578722339716,-50.3520904643288,266.930812804045,1.68129394398013,32.2207756090818,262336.119553896,32.2009574130304,5.69169960474308,33275985.5653215,17744917.9015117,15304629.2349805,0.830555555555556,72.2408026755853,N
239.852900492909,-49.4176505845955,289.270551077504,-1.0748105363584,39.8574854031863,400624.294026967,39.7931556088251,5.69169960474308,50715942.8331563,35119879.8152658,15507211.6455497,0.825,72.7272727272727,N
250.54243325097,-52.4130026858529,302.955435936822,1.35709004696072,39.1759125180266,387223.483077335,39.121958042718,5.69169960474308,49042712.6443813,32175048.4852716,16699728.9565797,0.830555555555556,72.2408026755853,N
237.92578604069,-51.0765442220802,289.00233026277,0.103595149546028,36.8498753595469,342196.870316182,36.7771233196495,5.69169960474308,43288247.4894036,25668466.6384159,17583646.9106089,0.830555555555556,72.2408026755853,N
211.630523352389,-51.2722228651404,262.902746217529,1.16479813544455,32.5527857830956,267383.59222268,32.5092624212339,5.69169960474308,33867444.9803877,18809928.7326286,14934916.637533,0.822222222222222,72.972972972973,N
210.952138571431,-51.2678143558387,262.21995292727,-0.35053532551266,33.2496117962239,278626.331897749,33.1856874178947,5.69169960474308,35250163.4243452,22311523.1113984,12877998.9301259,0.797222222222222,75.2613240418118,N
230.14154827496,-51.4303918768503,281.57194015181,-0.250569449531339,35.5232200508548,318014.473638333,35.4538320087418,5.69169960474308,40230839.9330148,22739606.9676532,17438368.7274577,0.777777777777778,77.1428571428571,N
264.579941918107,-50.5203342960286,315.100276214136,1.23862866726827,41.8742979023392,442259.272699861,41.8098118436643,5.69169960474308,55994896.1925839,36771710.3511657,19090735.8345922,0.794444444444444,75.5244755244755,N
240.416508944566,-51.406262449753,291.822771394319,0.435428117611991,38.4303622069826,372224.938523028,38.3568092559399,5.69169960474308,47092517.9231284,30020492.8026914,17052942.406171,0.813888888888889,73.7201365187713,N
230.89398080368,-45.4297887023254,276.323769506006,-0.0291128334313736,35.6045776839845,319457.074349771,35.534155163739,5.69169960474308,40411344.8176232,24086482.6057703,16288781.4423908,0.858333333333333,69.9029126213592,N
245.487250637582,-49.1709212114221,294.658171849004,0.78538630533996,37.0776314254072,346593.247940921,37.0126165831025,5.69169960474308,43863786.9875204,25320775.4057057,18449975.00017,0.847222222222222,70.8196721311475,N
220.313536429841,-51.7195246788894,272.03306110873,0.727527846775483,32.9224465348508,273273.558513969,32.8653714774032,5.69169960474308,34586044.769919,18243846.7254125,16256441.1493972,0.811111111111111,73.972602739726,N
225.280724604473,-49.9203327460363,275.201057350509,-0.689889732329005,34.6944441171553,303453.936859022,34.6326821850706,5.69169960474308,38402155.3695529,21817111.2656822,16519114.9184391,0.794444444444444,75.5244755244755,N
237.456845728782,-51.0872216469775,288.544067375759,1.02527385171946,35.686331531637,321191.543240017,35.6304896326519,5.69169960474308,40664371.0155184,22682339.6328502,17864199.618813,0.786111111111111,76.3250883392226,N
238.234891296773,-51.8369341268434,290.071825423616,0.0577100561970905,37.4844943026705,354082.845511987,37.4103854401763,5.69169960474308,44791578.4028593,28513388.0279859,16223216.0595332,0.797222222222222,75.2613240418118,N
231.759317531929,-50.1000691025154,281.859386634445,0.182315839902261,37.570703717859,355720.969503062,37.4968230276413,5.69169960474308,44999766.0848163,30027160.2780402,14940813.1681148,0.811111111111111,73.972602739726,N
245.000558566889,-48.4976521539911,293.49821072088,0.0251227180090754,39.1387330966865,386023.947641437,39.0613153172545,5.69169960474308,48832047.1916856,32198066.3930953,16587662.332865,0.825,72.7272727272727,N
284.592583494391,-52.7705543294457,337.363137823837,1.31157483676577,46.819284290396,552830.653952928,46.7450681786157,5.69169960474308,69988127.0409214,50875588.0955787,18961209.3667159,0.847222222222222,70.8196721311475,N
245.399106510706,-54.4969008954113,299.896007406117,1.12000065032885,37.8088004061104,360552.721382126,37.7506234475715,5.69169960474308,45650058.7756042,27164450.853239,18372665.7172907,0.852777777777778,70.3583061889251,N
245.907282381675,-46.898188567831,292.805470949506,-0.114947633772771,39.064290002709,384560.068739273,38.9871808636728,5.69169960474308,48647271.5695375,31730551.6677692,16881659.4335603,0.808333333333333,74.2268041237113,N
233.619619948956,-48.9612485066413,282.580868455598,-0.000227370929446107,34.7839923953862,304901.384007575,34.7151812656455,5.69169960474308,38570025.0680244,20958256.4350914,17543430.072267,0.766666666666667,78.2608695652174,N
275.838638327319,-48.2072374371478,324.045875764467,1.15814415052958,42.9458166489689,465113.82660898,42.8765037237995,5.69169960474308,58879826.4418321,38319137.7384288,20423545.6530935,0.8,75,N
219.819233697288,-50.1313014365843,269.950535133873,1.17685875744991,33.5253703467748,283585.919259231,33.4797395673703,5.69169960474308,35917943.2541722,23096298.3949748,12649256.2454272,0.802777777777778,74.7404844290657,N
236.894883399401,-44.0453586250717,280.940242024473,-1.04732483473047,37.0809304989959,346776.355476473,37.0223922988178,5.69169960474308,43902309.9688618,27219883.1674216,16581686.3508778,0.816666666666667,73.469387755102,N
254.220918765943,-49.1944716328422,303.415390398785,1.57380178500097,39.041555155044,384735.886859727,38.9960921757445,5.69169960474308,48748360.0529369,29537710.017623,19015802.7672093,0.836111111111111,71.7607973421927,N
238.892270564686,-52.8324216698486,291.724692234534,0.0349489107784672,35.8442036164544,323771.656111127,35.7733122040983,5.69169960474308,40957150.6451884,22655956.4122306,18247551.0741141,0.819444444444444,73.2203389830509,N
227.471597967908,-51.686362749293,279.157960717201,0.862687011590367,35.0267117640692,309359.665231434,34.9680636470346,5.69169960474308,39157815.9373399,22456545.3577865,16625473.8069774,0.827777777777778,72.4832214765101,N
229.216864923377,-49.1627147595459,278.379579682923,-0.762792930287419,34.7984125026435,305301.446024229,34.7379487462878,5.69169960474308,38639248.5546359,21611248.7194724,16947444.8948093,0.797222222222222,75.2613240418118,N
250.588249196017,-50.8721450921464,301.460394288164,1.59503495432702,37.2876746887286,351017.078826396,37.2480775866191,5.69169960474308,44485074.811269,24849808.3251053,19413048.1286627,0.780555555555556,76.8683274021352,N
231.880389532847,-55.584104438714,287.464493971561,-0.589966530255054,34.981580619919,308463.226940535,34.9173630286091,5.69169960474308,39031731.649604,21174563.3005635,17780172.6772017,0.777777777777778,77.1428571428571,N
256.502423506777,-47.840710271071,304.343133777848,0.895144449115307,42.104378187367,446942.947708246,42.0306187896737,5.69169960474308,56563924.9732293,39598855.6509466,16883923.0659184,0.813888888888889,73.7201365187713,N
239.444206850695,-45.5411937946856,284.98540064538,0.0121444453067041,37.2406294495483,349489.886727589,37.1669604822946,5.69169960474308,44210469.4059058,26634825.7086066,17544909.9483075,0.822222222222222,72.972972972973,N
244.756285658226,-50.9509345715634,295.707220229789,0.768183678584707,37.381797477939,352293.790095279,37.315755030538,5.69169960474308,44584050.3883931,26582846.2443423,17916328.8913521,0.863888888888889,69.4533762057878,N
223.194278215706,-50.3530476851902,273.547325900896,0.936041413883471,33.5973257899913,284674.307562894,33.5439248084201,5.69169960474308,36039335.5147597,19749284.9050124,16184794.8650394,0.830555555555556,72.2408026755853,N
217.886746431376,-50.072994813729,267.959741245105,-0.482098648620455,32.9720663970055,274022.406981183,32.9103709750009,5.69169960474308,34671272.9329512,18892773.4217979,15720862.9225497,0.788888888888889,76.056338028169,N
235.796284730289,-46.9612645423824,282.757549272671,0.761199400095147,35.6640827714888,320672.147988021,35.601669143489,5.69169960474308,40583567.3658047,23387450.5632265,17124641.6831884,0.786111111111111,76.3250883392226,N
236.427610097213,-51.9050917879612,288.332701885174,0.231630269635579,35.2632016701649,313373.90889494,35.1942047923823,5.69169960474308,39643516.5054032,21779065.3299977,17803603.1745737,0.802777777777778,74.7404844290657,N
217.467326544349,-51.8650328565788,269.332359400928,0.422430989080593,32.7816287665302,270853.213844779,32.719505843267,5.69169960474308,34268638.6431027,18397017.4994672,15822078.5685376,0.791666666666667,75.7894736842105,N
235.228124712813,-46.1465138759219,281.374638588735,0.786831041407981,37.0852427991718,346736.071916522,37.0202418680705,5.69169960474308,43881920.8332359,29417740.7527104,14369753.5429634,0.819444444444444,73.2203389830509,N
231.654158542943,-48.1977006475358,279.851859190479,-0.444310588056994,35.2836522465539,313773.846406009,35.2166555999332,5.69169960474308,39698704.4431074,22765279.2259286,16877751.7697494,0.830555555555556,72.2408026755853,N
229.471735493896,-50.4305131139506,279.902248607847,0.926240160308547,35.1654871881781,311843.14924499,35.1081417561387,5.69169960474308,39475614.4472651,24415777.2043221,14928750.6623429,0.838888888888889,71.523178807947,N
213.126588298512,-42.8850161068587,256.011604405371,2.07654565998472,32.6144226463001,269143.488862111,32.6160735891367,5.69169960474308,34184651.7972845,20135320.6828745,13713069.3248549,0.819444444444444,73.2203389830509,N
